ContaID;Agencia;Tipo_Conta;Nome_Cliente;CPF_Cliente;Data_Abertura;Saldo_Atual;Limite_Credito;Data_Ultimo_Movimento;Status_Conta;Score_Credito;Renda_Mensal
91505-N;4829;Poupança;Ana Beatriz Almeida;281.460.957-20;2018-04-19;14064.6;98.12;2022-07-28;Encerrada;837;9002.59
58104-X;5016;Salário;Matheus Sá;532.496.871-46;2024-12-30;40868.16;52.64;2025-01-13;Em Atraso;323;7122.39
28984-D;8293;Salário;Ana Carolina Lopes;483.269.150-33;2023-11-23;32273.22;44.41;2025-01-27;Encerrada;337;11841.68
21297-F;8185;Salário;Isabela Sales;975.018.623-03;2017-05-02;14885.79;91.74;2019-01-07;Em Atraso;817;10980.28
46890-H;8199;Poupança;Davi Lucca Albuquerque;826.014.537-53;2017-02-27;39197.38;73.57;2024-09-04;Ativa;600;7893.24
63445-Z;3585;Corrente;Paulo Campos;162.805.734-35;2020-10-21;16944.3;47.87;2021-10-22;Inativa;374;10820.06
89304-B;8030;Corrente;Anthony Castro;798.036.254-38;2015-10-23;41511.98;214.15;2021-03-06;Ativa;937;7594.38
34185-H;7417;Salário;Joana Oliveira;039.764.281-40;2018-11-24;12595.76;182.54;2022-11-29;Ativa;;2774.59
12735-R;2422;Salário;Maysa da Luz;740.982.356-92;2020-04-11;1435.26;32.77;2022-08-11;Ativa;151;16718.67
60257-I;6685;Corrente;Eloá Barbosa;316.249.057-06;2024-10-03;1887.91;2.64;2024-12-25;Inativa;11;7224.55
82881-E;8257;Poupança;Vinícius Costa;470.356.291-06;2018-09-14;15025.07;89.51;2020-06-14;Em Atraso;711;6283.73
12784-J;9345;Poupança;;059.168.734-84;2015-10-20;32514.58;66.12;2018-02-13;Em Atraso;277;16722.0
11173-L;2749;Corrente;Sr. Thales Marques;359.067.124-61;2016-11-11;18006.71;51.43;2024-01-11;Ativa;487;18702.97
29712-J;2943;Poupança;Renan Fernandes;497.256.031-25;2023-10-28;22088.71;48.7;2024-07-09;Inativa;170;11694.33
17743-E;6804;Poupança;Francisco da Rocha;683.215.974-91;2019-06-24;8020.1;143.11;2021-06-06;Em Atraso;763;16026.07
29899-E;8955;Salário;Marcos Vinicius Ferreira;634.521.890-15;;47496.8;131.42;2021-04-18;Ativa;710;12029.04
79748-F;4731;Salário;Igor Casa Grande;458.729.316-46;2019-01-25;23574.61;2.16;;Ativa;10;15664.53
15058-L;2594;Corrente;Sophia Nunes;817.435.206-62;2015-05-04;13382.23;11.1;2017-05-09;Em Atraso;67;11774.19
53817-B;6805;Poupança;Guilherme Pires;938.420.651-24;2023-08-23;1050.37;231.48;2024-01-19;Inativa;800;6839.35
34073-W;5381;Salário;Maria Flor Silveira;429.735.601-52;2019-07-25;19048.45;218.9;2021-05-23;Ativa;892;8950.43
92115-D;8496;Corrente;Jade Cassiano;172.586.349-91;2024-07-23;5962.91;81.83;2024-10-08;Ativa;467;7158.19
23681-J;4288;Salário;Sra. Valentina Novaes;380.452.967-47;2021-08-09;15756.47;1.51;2021-12-07;Em Atraso;6;11775.32
23271-Q;9083;Poupança;Srta. Alana da Rocha;936.527.401-06;2017-11-10;8089.13;149.54;2022-05-28;Encerrada;574;15347.96
13677-Y;3086;Corrente;Bruno Fernandes;413.967.805-48;2020-11-16;20628.71;8.32;2022-07-30;Inativa;80;15567.19
97709-P;5259;Salário;Joaquim Oliveira;372.856.104-53;2024-11-20;5235.23;95.25;2024-12-05;Em Atraso;623;2230.14
73619-Z;5011;Poupança;Mirella Abreu;620.893.517-21;2023-02-09;5737.49;106.16;2024-01-26;Inativa;934;15275.71
85039-E;1588;Poupança;Stella Aragão;167.309.845-20;2016-07-14;46280.39;99.41;2019-10-27;Encerrada;484;3394.34
57784-E;2489;Poupança;Raquel Macedo;760.819.425-11;2023-03-14;2068.24;125.96;2023-08-09;Inativa;508;16749.54
12662-E;;Corrente;Maysa Oliveira;146.572.893-73;2016-09-09;46201.52;74.72;2019-08-31;Encerrada;490;11882.18
49602-E;;Corrente;Samuel Alves;135.827.694-37;2018-06-18;20068.94;142.23;2020-07-04;Inativa;703;10791.16
55547-O;1771;Corrente;Maya Moura;105.469.283-15;2023-08-14;45235.8;134.11;;Encerrada;789;4710.06
25076-K;4490;Poupança;Dra. Gabriela das Neves;085.239.417-97;2023-09-30;25060.93;134.32;2024-10-18;Ativa;693;5564.17
;2808;Corrente;Vinicius Porto;406.719.823-03;2016-05-12;44484.39;178.16;2017-11-06;Ativa;734;15688.29
98598-R;2696;Corrente;Elisa Garcia;697.150.234-52;2020-07-24;9315.69;41.74;2021-10-17;Ativa;417;7602.18
92672-W;7466;Corrente;Arthur Miguel Pereira;897.062.435-00;2022-01-15;39287.25;105.83;2024-03-26;Ativa;551;19947.53
27287-T;8215;Salário;Fernanda Fernandes;730.691.845-10;2016-03-04;8090.17;;2019-01-15;Inativa;145;2736.54
36053-I;3469;Corrente;Augusto Pacheco;182.603.597-40;2022-06-05;45882.65;34.71;2022-12-28;Encerrada;178;3719.36
90586-D;7589;Salário;Milena Dias;192.573.486-28;2023-08-29;8026.57;8.69;2025-01-17;Inativa;83;11900.22
38592-A;7905;Poupança;Dr. Leandro da Cruz;905.437.628-74;2022-09-02;30235.33;22.1;2024-11-01;Ativa;125;9507.84
17210-C;8814;Salário;Ana Lívia Albuquerque;947.312.508-97;2016-02-13;16595.67;198.8;2018-01-26;Encerrada;892;10070.15
62158-L;2391;Salário;Marcelo Sá;412.365.798-28;2023-05-30;33616.97;92.17;2024-05-28;Inativa;607;10127.42
62561-L;4345;Salário;Dr. Luiz Felipe Rezende;597.480.132-60;2018-01-29;24817.47;118.01;2023-07-26;Ativa;796;2072.98
19084-B;9423;Corrente;Nina Jesus;571.680.394-66;2022-08-21;37726.44;214.67;2024-07-11;Inativa;851;5339.91
29398-U;7840;Salário;Amanda Porto;094.352.178-50;2021-11-03;13128.16;156.07;2023-03-27;Em Atraso;571;15084.28
16699-H;1940;Corrente;Danilo Leão;534.281.709-97;2020-11-24;41906.04;135.05;2022-09-27;Ativa;661;16475.38
34860-U;8233;Salário;Mateus Barros;564.870.139-00;2015-10-17;35366.21;113.37;2024-08-19;Inativa;691;4586.69
97106-C;9014;Poupança;Valentim Rocha;247.518.096-01;2024-08-17;32939.54;11.32;2024-11-17;Ativa;44;9737.25
77149-F;9758;Corrente;Sr. Enzo Gabriel Souza;235.496.180-42;2018-06-04;20840.11;103.04;2019-01-03;Encerrada;796;16859.12
99900-F;7065;Corrente;Julia Almeida;579.068.341-00;2019-11-27;2578.4;96.57;2023-11-14;Ativa;557;18071.31
88101-F;1102;Salário;Stephany da Cruz;601.978.354-57;2020-02-10;27743.05;72.99;2024-12-01;Em Atraso;402;6580.99
28059-P;8464;Salário;Nicolas Machado;459.872.103-05;2024-08-06;12430.28;64.12;2024-10-10;Ativa;297;6772.09
20318-N;2200;;Heloísa da Conceição;806.271.954-58;2018-01-26;23772.59;106.02;2021-03-09;Inativa;379;12951.73
66059-M;5044;Corrente;Heitor Leão;705.318.642-35;2020-08-01;5121.64;104.11;2025-01-29;Em Atraso;738;
21693-T;9007;Corrente;Marcelo Moura;946.253.781-09;2021-07-22;16346.89;9.37;2024-06-21;Encerrada;40;4102.61
78457-X;4702;Poupança;Noah Abreu;369.410.527-16;2020-12-16;23965.77;59.28;2023-01-08;Encerrada;342;5114.22
52505-P;8937;Salário;Cecilia Sá;409.517.386-66;2024-03-27;43193.83;61.47;2024-10-08;Em Atraso;379;10141.98
69481-P;7090;Salário;Dr. Pedro Henrique Peixoto;064.358.129-42;2023-06-01;210055.84;12.36;2024-01-05;Encerrada;98;13371.4
35186-P;3791;Salário;Rafaela Freitas;958.632.014-60;2021-01-29;3581.73;118.29;2022-08-29;Em Atraso;449;9614.12
30199-Q;8841;Salário;Dra. Eloah Siqueira;479.652.831-82;2017-05-11;32164.91;69.66;2023-09-12;Em Atraso;512;15260.25
10077-R;1562;Salário;Pedro Miguel da Luz;135.879.642-46;2018-12-09;813.7;169.48;2024-07-02;Em Atraso;650;19329.98
24056-P;3764;Salário;;560.273.918-12;2020-10-15;14354.36;37.81;2024-07-27;Inativa;318;10723.13
33197-X;2147;Corrente;Ryan Porto;621.045.739-80;2015-07-15;25715.16;4.2;2023-07-18;Inativa;17;1186.27
23173-C;1464;Corrente;Rael Nascimento;973.685.102-86;2022-11-04;35187.64;50.34;2024-08-08;Ativa;312;18093.78
49052-C;4969;Corrente;Eduarda Moura;183.469.075-75;2018-04-09;14497.73;0.52;2019-04-09;Encerrada;5;5682.13
;3137;Salário;Caleb Araújo;914.750.386-66;2020-12-16;47094.04;48.54;2021-04-29;Encerrada;175;6557.47
74614-Q;1682;Poupança;Lucca Ramos;875.430.129-79;2021-12-22;24297.65;129.04;2022-11-12;Em Atraso;708;19001.53
71835-T;1029;Corrente;Maria Helena Teixeira;693.814.027-87;2023-02-25;8651.05;134.58;2024-03-20;Inativa;931;9388.89
56488-K;2194;Poupança;Apollo Silva;273.964.801-40;2024-08-26;31150.75;195.99;2024-09-10;Encerrada;922;14314.54
94215-K;2038;Corrente;Marina Camargo;397.210.458-88;2018-11-08;5191.21;91.43;2024-05-12;Em Atraso;753;2663.78
22914-W;6804;Poupança;Marcos Vinicius Teixeira;270.865.943-00;2022-11-15;44657.13;49.51;2024-10-12;Ativa;459;17083.63
87336-D;1318;Salário;Luiz Henrique Pereira;038.756.124-26;2024-11-04;14235.88;40.46;2024-11-08;Ativa;262;17345.96
63335-K;4871;Corrente;Larissa da Luz;036.479.125-06;2016-02-08;11399.26;91.53;2022-01-06;Encerrada;351;11324.25
29323-X;6372;Corrente;Kamilly Porto;947.013.825-23;2021-12-03;4935.31;268.19;2024-05-02;Encerrada;928;19164.59
90509-Q;8311;Poupança;Nicolas Barros;923.678.415-19;2015-12-12;13135.18;45.14;2021-12-30;Ativa;179;14915.64
16311-Y;7479;Salário;Dra. Ana Laura da Luz;796.058.213-03;2020-01-07;24629.76;178.22;2022-07-02;Encerrada;601;12983.87
79925-E;5423;Poupança;Srta. Amanda Silveira;073.859.124-60;2023-02-28;20640.93;52.14;2023-04-05;Encerrada;219;18219.23
54951-F;6013;Salário;Caleb Oliveira;843.107.592-97;2023-02-20;42831.23;156.95;2023-11-29;Em Atraso;929;9089.35
14468-U;8987;Corrente;Dra. Ayla Ribeiro;418.537.062-80;2022-04-26;48341.53;118.7;2023-02-08;Em Atraso;707;15466.61
74769-A;4669;Corrente;Arthur Pinto;651.928.743-19;2023-01-29;19392.47;26.0;2024-07-17;Ativa;95;18376.88
64842-K;8676;Corrente;Srta. Carolina Mendes;203.159.647-07;2020-01-16;26552.78;80.9;2023-08-15;Inativa;655;3151.84
89284-N;5129;Corrente;Maria Clara Vargas;695.037.214-07;2024-05-01;14943.25;24.82;2024-08-14;Inativa;119;5029.63
32488-Z;8731;Corrente;Giovanna da Rosa;406.173.985-93;2018-07-12;;74.29;2022-07-04;Em Atraso;268;4712.43
54577-E;6567;Salário;Luiz Miguel da Rocha;930.784.162-40;2019-08-29;45320.84;63.97;2022-09-15;Inativa;497;11315.98
76319-T;1412;Salário;Augusto Porto;875.129.603-95;2015-12-01;39726.95;206.15;2023-05-16;Encerrada;955;19850.97
11222-L;5137;Poupança;Davi Miguel Pires;621.079.345-25;2019-09-08;49800.95;149.22;2022-05-18;Ativa;974;12143.68
60672-G;6536;Salário;Emanuelly Campos;290.746.813-87;2020-11-29;26106.39;127.04;2021-06-13;Inativa;764;18127.32
68035-K;4715;Poupança;Aylla Castro;265.843.907-56;2021-09-06;40418.94;123.06;2024-12-31;Encerrada;;19312.69
26778-B;8122;Corrente;Rhavi Alves;570.469.321-07;2020-09-27;185122.21;48.58;2021-09-25;Encerrada;444;18965.7
28522-A;8770;Corrente;Ana Sophia Sousa;054.278.631-17;2017-12-01;38365.01;68.23;2021-03-19;Em Atraso;660;
48191-X;2042;Salário;;871.930.645-84;2019-10-01;7253.48;77.39;2021-07-03;Inativa;532;4346.22
33208-A;2028;Corrente;Nathan Nunes;724.063.895-29;2015-12-25;22605.04;99.24;2022-09-24;Encerrada;637;37215.65
38607-D;3277;Salário;;487.296.530-29;;22999.28;168.36;2024-11-19;Inativa;615;18908.07
91923-M;1496;Poupança;Bruna Fogaça;397.625.410-06;2018-08-11;16363.75;119.45;2020-03-15;Em Atraso;604;14964.41
45195-Q;8468;Corrente;Bernardo Garcia;127.634.850-90;2019-06-09;47767.54;275.67;2019-06-19;Ativa;973;27685.63
95985-L;2016;Poupança;Caroline da Paz;263.780.149-22;2023-10-07;40570.4;71.44;2024-02-06;Em Atraso;1500;5777.29
51963-Y;9661;Poupança;Srta. Emanuelly Pimenta;901.382.645-89;2024-08-28;24009.13;221.59;2024-09-19;Em Atraso;801;20195.94
74099-Q;7537;Poupança;Dra. Bella Azevedo;058.649.712-94;2018-10-25;49539.58;176.73;2023-07-30;Ativa;619;18094.43
42405-B;3460;Corrente;Bruno Cunha;627.390.845-10;2015-06-01;38080.9;18.09;2018-07-09;Inativa;85;1663.35
26537-L;7791;Poupança;Brayan Rezende;104.835.962-05;2023-12-24;15920.47;72.36;2024-12-23;Inativa;624;2127.03
82008-R;7361;Poupança;Ana Vitória Freitas;350.769.182-59;2020-04-25;19944.98;80.81;2020-05-12;Inativa;656;2367.37
91256-Q;2405;Corrente;Lucca Freitas;182.604.795-67;2016-02-15;40752.04;62.94;2018-04-30;Inativa;441;7342.34
51853-K;2617;Salário;Otto Nascimento;805.293.614-42;2019-08-18;17655.61;157.5;2023-06-07;Inativa;921;7079.82
24946-Y;5680;Salário;Fernando Rodrigues;915.846.230-98;2024-01-18;-250.33;139.1;2024-07-24;Encerrada;794;6114.48
;2085;Corrente;Bernardo Fonseca;043.876.291-69;2023-05-28;40454.65;491.71;2023-11-28;Inativa;204;10712.9
39564-Z;3382;Poupança;Luiz Fernando Garcia;850.469.213-24;2017-03-08;3580.4;29.38;2017-10-09;Inativa;129;108038.34
54857-Y;6897;Corrente;Luiz Felipe Araújo;790.635.248-38;2023-07-28;48987.84;38.03;2024-10-20;Em Atraso;187;3683.88
82737-L;7004;Salário;Rael das Neves;841.956.723-09;2021-08-07;15826.32;107.47;2022-02-06;Em Atraso;403;14539.16
72940-A;7915;Corrente;Igor Vieira;652.914.083-24;2018-03-21;47783.05;14.45;2021-02-03;Encerrada;141;18436.01
31110-U;3396;Corrente;Bella Ramos;614.357.928-82;2017-11-10;35731.54;159.08;2018-02-20;Em Atraso;545;8297.9
14177-G;1937;Salário;Léo Cirino;910.827.654-49;2017-07-14;48600.61;204.42;2024-06-14;Ativa;900;14457.62
74738-I;2396;Salário;Anna Liz Costa;592.374.106-70;2024-02-06;12331.38;83.22;2024-02-14;Encerrada;771;8269.12
55301-K;6400;Poupança;Maria Vitória Ramos;207.956.843-47;2016-12-09;46385.28;;2021-09-24;Inativa;119;3287.23
94929-F;3543;Poupança;Henrique Barros;476.120.893-78;2021-08-29;22709.7;157.61;2023-09-29;Inativa;819;18868.46
51871-D;2550;Poupança;Emanuelly Vieira;302.419.786-96;2018-08-13;12909.56;7.87;2023-02-09;Inativa;59;14822.16
39789-R;4820;Corrente;Mathias Mendonça;920.316.578-95;2023-07-02;36911.56;237.08;2024-01-16;Ativa;936;14530.0
48317-Y;4531;Salário;Milena Camargo;231.469.578-09;2015-09-15;3970.6;118.37;2021-12-08;Inativa;632;7164.93
90791-C;5576;Salário;Enrico Pimenta;607.391.485-75;2022-10-03;44749.17;49.5;2023-03-26;Em Atraso;360;9069.52
14703-G;2714;Corrente;Alexia Jesus;382.017.594-60;2023-05-30;6722.41;44.94;2023-10-30;Encerrada;168;4151.98
16887-T;7799;Poupança;Pietro Marques;798.531.206-40;2019-12-31;43613.5;2.4;2021-08-31;Em Atraso;;3549.32
16973-P;2763;Corrente;Pedro Cavalcante;841.052.967-01;2015-11-22;32359.26;16.26;2020-05-15;Inativa;57;18042.9
57220-Z;1105;Corrente;Maya Novais;057.962.841-85;2024-04-29;42291.23;151.86;2024-12-01;Encerrada;828;1898.01
96631-E;;Salário;Alexandre Vargas;043.692.781-04;2024-08-01;279118.71;90.8;2025-01-10;Inativa;499;14928.91
79550-N;6366;Salário;Yago Nunes;602.354.789-38;2024-03-23;24981.11;248.48;2024-06-29;Encerrada;958;11196.26
54930-D;5241;Poupança;Nathan Almeida;964.238.015-33;2023-10-05;13681.31;99.61;2024-12-27;Inativa;861;17183.32
95184-A;5900;Salário;Dra. Cecília Campos;674.905.312-25;2017-03-30;46924.19;77.94;2018-10-24;Encerrada;301;15765.97
27544-D;2057;Salário;;935.026.871-02;2017-05-06;144.59;187.59;2024-01-16;Em Atraso;691;6554.33
54683-R;8905;Corrente;Francisco Sousa;095.641.327-70;2024-11-17;20521.57;127.95;2024-12-26;Encerrada;660;6512.86
17814-C;8535;Poupança;Yan Teixeira;492.806.317-13;2021-11-22;16675.23;165.26;2022-08-01;Inativa;646;15930.75
13893-W;1952;Poupança;Dr. Murilo Pastor;479.026.158-11;;26671.37;88.15;2021-03-31;Ativa;484;7100.82
92581-S;1735;Salário;Mirella Cardoso;907.438.156-10;2017-01-06;34253.45;105.2;2019-12-31;Em Atraso;1500;10739.42
70127-R;1351;Corrente;Isis Moura;;2023-01-12;20124.2;5.66;2023-02-03;Encerrada;47;15490.93
48029-X;4904;Corrente;Sr. Benjamim Rios;905.418.672-02;2024-04-07;5935.6;151.49;2024-05-24;Em Atraso;867;12532.51
14334-M;8649;Salário;Giovanna Sales;436.190.285-24;2015-06-13;12076.97;79.4;2020-02-22;Encerrada;693;3659.27
49769-P;1003;Corrente;Danilo Silveira;509.872.634-47;2016-10-30;27761.73;113.98;2019-08-25;Ativa;751;4517.69
99147-K;1973;Corrente;Rafael Marques;802.795.164-01;2015-02-20;30478.41;112.61;2021-04-01;Encerrada;693;9117.53
75818-Q;5899;Poupança;Bruno Moreira;749.306.821-69;2016-04-10;1193.82;132.62;2024-06-13;Encerrada;703;15745.99
24025-Q;2281;Salário;Gael Nascimento;542.681.039-70;;14247.92;67.55;2023-10-26;Encerrada;310;18354.09
47336-E;8830;;Amanda Borges;791.605.843-00;2024-12-01;40890.39;93.49;2024-12-26;Em Atraso;710;10230.37
55831-L;5235;Poupança;Sr. Marcelo Nascimento;267.418.095-11;2021-08-29;36276.35;71.07;2022-04-08;;611;17076.8
54973-S;7816;Corrente;Rebeca Gomes;195.368.027-59;2020-06-11;681.18;120.51;2024-11-17;Ativa;720;14592.95
46430-I;4815;Poupança;Esther da Costa;508.923.746-83;;7358.32;174.4;2024-09-14;Inativa;658;4741.89
48435-Q;2966;Salário;Bruna Sales;681.739.240-31;2020-10-10;34666.65;60.78;2023-12-12;Em Atraso;325;14073.21
79452-J;2952;Salário;Julia Silveira;791.480.652-85;2020-09-01;6997.38;73.19;2021-11-19;Ativa;536;19206.3
92641-Q;3169;Poupança;Dr. Rael Albuquerque;173.890.562-40;2015-04-16;8007.37;122.81;2024-09-23;Ativa;631;6415.2
68498-Q;2116;Salário;Ravi Lucca Ramos;681.572.049-76;2022-01-01;19878.17;161.72;2024-07-10;Encerrada;671;19731.14
82516-N;9901;Poupança;;;2019-12-28;17704.12;3.23;2022-02-27;Encerrada;;9712.54
61569-H;7974;Corrente;Melina Pacheco;361.258.479-00;2024-06-06;32492.67;119.46;2025-01-20;Ativa;748;7628.09
29159-M;1617;Salário;;;2023-02-21;43929.66;88.55;2025-01-23;;298;6665.22
91292-M;3153;Corrente;Ágatha Mendonça;362.104.875-80;2024-06-09;46985.12;94.63;2024-08-30;Em Atraso;316;17764.23
16313-O;1856;Corrente;Henry Lima;304.986.715-93;2017-08-25;13116.31;81.34;2022-02-26;Encerrada;400;16878.75
48353-O;1503;Salário;Dante Azevedo;961.870.432-78;2024-12-13;-513.79;69.37;2025-01-11;Em Atraso;411;2590.2
99785-E;1448;Corrente;Calebe Siqueira;891.403.275-23;2021-09-09;377222.38;84.25;2023-02-12;Encerrada;423;8568.57
29483-V;2954;Corrente;Yago Casa Grande;136.784.290-50;2022-05-13;25022.87;262.46;;Encerrada;952;15845.79
41702-W;4160;Corrente;Benjamin Leão;371.456.208-71;2021-02-26;23343.04;164.21;2023-04-10;Encerrada;624;19703.31
10982-F;8425;Poupança;Vitor Hugo da Mata;628.509.137-40;2021-07-24;49961.62;57.52;2024-09-23;Encerrada;536;20115.24
51024-K;1644;Corrente;Ayla Câmara;398.715.624-46;2021-06-10;4911.55;95.52;2022-03-31;Inativa;943;18478.52
24065-C;9332;Salário;Zoe Silveira;316.820.945-70;2021-01-09;32411.0;34.77;2024-04-22;Encerrada;303;15069.75
93745-U;5461;Corrente;Maitê Moura;297.513.068-68;2018-09-25;5038.65;105.47;2023-02-26;Ativa;391;18869.64
55180-S;3684;Corrente;Larissa Silveira;607.235.941-80;2019-03-18;904.6;106.7;2021-02-01;Ativa;769;17517.99
14323-K;1486;Corrente;Kevin Vargas;570.981.423-79;2016-11-02;26863.08;82.94;2020-12-24;Inativa;327;7355.97
;7885;Salário;Marcos Vinicius da Cruz;946.218.057-11;2021-12-13;14039.33;53.67;2023-06-05;Encerrada;504;8053.96
93929-K;7540;Salário;Francisco Martins;896.472.310-40;2017-03-12;14670.12;95.69;2022-10-10;Inativa;391;15562.65
83148-E;6162;Corrente;Valentina Nogueira;048.913.765-20;2023-04-03;35504.43;204.79;2024-07-12;Encerrada;;18577.34
73685-W;3675;Salário;Milena Montenegro;694.801.732-04;2023-02-01;13064.04;19.74;2024-06-12;Ativa;152;16652.66
30932-P;6290;Salário;Gustavo Henrique Macedo;714.502.983-97;2021-02-19;20042.59;163.46;2024-12-14;Em Atraso;563;12168.94
50841-I;1365;Salário;Luan Campos;739.862.150-77;2023-05-15;33460.91;34.47;2023-10-01;Ativa;205;153720.86
69601-Q;8214;Poupança;Dra. Esther Ribeiro;148.732.506-17;2023-04-19;13809.6;23.98;2024-07-25;Inativa;;10590.48
25795-A;9680;Poupança;Pietro Souza;742.053.986-38;2020-10-09;45236.16;78.14;2024-09-10;Inativa;570;7795.59
51267-D;1760;Salário;;;2019-09-19;15547.65;;2024-10-24;Inativa;332;12832.42
83390-I;9569;Poupança;João Silveira;780.246.359-92;2015-08-27;17742.04;553.84;2021-03-28;Em Atraso;507;3912.76
71754-W;8486;Poupança;Murilo Correia;532.167.094-34;2022-02-26;26627.69;73.56;2023-03-02;Inativa;734;14250.56
25652-Z;7156;Corrente;Maysa Cardoso;274.365.180-62;2021-07-04;13642.22;106.12;2021-07-26;Ativa;493;17831.41
18870-S;2793;Salário;Leonardo Moraes;759.130.628-68;2023-01-18;616.57;28.61;2023-11-21;Ativa;231;14086.41
15348-K;1069;Poupança;Gabriel Correia;769.254.381-09;2015-06-04;45527.79;;2015-07-13;Encerrada;578;11933.11
59955-U;6932;Poupança;Srta. Marcela Cavalcante;408.216.795-11;2017-04-16;3993.61;125.49;2019-01-02;;571;14343.17
90561-M;3524;Salário;Srta. Bruna Siqueira;938.576.024-65;2024-10-25;14819.27;227.41;;Em Atraso;960;9406.64
75396-U;5807;Poupança;Heloísa Silveira;895.014.276-76;2018-04-20;44511.19;34.73;2023-05-22;Encerrada;186;9460.57
16463-K;8017;;Sr. Enzo Oliveira;789.612.345-28;2020-08-07;44929.74;179.21;2020-09-27;Em Atraso;708;18039.93
24643-D;1248;Poupança;Sabrina Alves;672.390.841-40;2022-04-07;12064.37;286.02;2023-01-05;Em Atraso;964;2020.16
24323-V;3201;Corrente;Mariana Vieira;875.034.962-74;2017-07-16;10396.96;119.03;2024-12-05;Em Atraso;565;13331.3
16947-R;5959;Poupança;Ravy Rezende;470.281.539-32;2018-06-07;25427.08;164.91;2023-03-23;Em Atraso;662;11051.28
36318-K;6251;Corrente;Ayla Albuquerque;952.703.681-02;2020-12-08;18340.48;90.76;2022-12-31;Em Atraso;365;5626.88
69293-R;5874;Poupança;Sabrina Cavalcanti;791.685.043-57;2019-11-28;44244.46;95.92;2022-12-06;Ativa;382;4359.56
56870-S;4148;Corrente;Davi Farias;658.293.471-64;2017-07-07;32667.89;;2017-08-27;Em Atraso;658;14578.76
74232-R;4908;Salário;Calebe Vargas;042.857.361-44;2018-03-25;43962.13;153.54;2021-09-29;Inativa;750;6922.87
85706-U;9168;Corrente;Olivia Peixoto;732.981.460-13;2015-05-10;9150.91;262.17;2021-01-06;Em Atraso;953;3262.85
34484-O;6297;Poupança;Heitor Duarte;063.915.248-15;2022-09-27;23105.98;170.06;2023-08-10;Ativa;917;15373.8
37393-S;8895;Salário;Dr. Mathias Teixeira;631.489.207-40;2024-02-07;36080.08;32.9;2024-09-01;Encerrada;115;14974.15
50294-I;1840;Salário;Thiago Nascimento;516.072.948-85;2017-12-01;33500.31;30.53;2021-02-17;Em Atraso;300;15592.41
46616-W;5819;Salário;Caroline Nascimento;813.092.467-69;2021-04-05;1607.71;25.04;2024-09-05;Ativa;202;3970.12
62703-W;9276;Poupança;Alice Ramos;104.825.967-67;2021-11-14;40259.78;90.43;2024-08-31;Ativa;361;5609.77
51061-S;2881;Poupança;Pietro Vieira;089.764.351-84;2019-10-05;16441.96;179.73;2024-02-08;Ativa;629;10888.0
99570-M;3972;Corrente;Eduardo da Conceição;986.324.105-98;2019-08-05;49202.43;4.24;2024-02-21;Inativa;42;5220.08
41207-F;2439;Corrente;Emanuella Cirino;318.257.409-41;2015-06-26;20381.44;22.19;2024-12-25;Em Atraso;158;10388.84
50507-I;6591;Corrente;Emilly Fogaça;206.358.947-00;2023-10-04;33239.82;117.32;2024-05-27;Em Atraso;519;16769.29
12794-J;5090;Poupança;Bella da Mota;071.526.849-01;2019-06-20;2913.74;234.18;2022-05-25;Em Atraso;966;10596.24
77247-C;7163;Poupança;Srta. Ana Cecília da Mata;072.415.863-44;2023-03-02;34350.11;120.26;2024-09-09;Inativa;845;12940.32
31594-N;6911;Poupança;Sr. Vitor Gabriel Campos;014.867.293-04;2024-09-17;1440.05;52.68;2025-01-26;Inativa;248;9542.75
14540-B;9528;Corrente;Sra. Cecilia da Luz;251.046.973-80;2022-10-20;15921.42;95.32;2023-11-18;Encerrada;330;8029.07
64896-J;3478;Salário;Daniela da Costa;395.018.276-40;2022-03-20;14757.95;153.72;2024-06-27;Inativa;1500;19181.23
