PacienteID;Nome;CPF;Data_Nascimento;Genero;Data_Admissao;Data_Alta;Diagnostico;Procedimento;Quantidade_Exames;Custo_Total;Medico_Responsavel;Dias_Internacao
HOSP-02419;Yago Guerra;013.574.298-60;1966-02-22;Feminino;2025-01-19;2025-01-31;Pneumonia;Antibióticos;5;4663.73;Dr(a). Gomes;12
HOSP-02420;Dr. Marcos Vinicius Viana;897.364.125-55;1996-12-08;Feminino;2024-10-15;2024-10-22;Diabetes Descompensada;Cirurgia Cardíaca;7;5074.08;Dr(a). Araújo;63
HOSP-02421;Luiz Miguel Rocha;602.147.985-85;2021-09-10;Masculino;2025-01-02;2025-01-17;Pneumonia;Observação;1;2037.63;Dr(a). Almeida;15
HOSP-02422;Maya Freitas;130.258.967-95;2003-11-03;Masculino;2024-05-09;2024-06-01;Trauma Crânio-Encefálico;Cirurgia;7;4769.95;Dr(a). Garcia;23
HOSP-02423;Bruno Aparecida;645.019.837-01;2002-08-24;Masculino;2024-03-09;2024-03-25;Apendicite;Observação;3;4464.9;Dr(a). Porto;96
HOSP-02424;Fernando Farias;694.807.321-22;2013-07-26;Feminino;2024-05-20;2024-06-02;Trauma Crânio-Encefálico;Antibióticos;165;5396.96;Dr(a). Pacheco;13
HOSP-02425;Carlos Eduardo Pires;418.690.235-60;1999-04-25;Masculino;2024-08-09;2024-08-14;Trauma Crânio-Encefálico;Cirurgia;1;2260.34;Dr(a). Almeida;5
HOSP-02426;Ana Clara da Paz;792.315.604-25;1968-05-15;Feminino;2024-12-17;2025-01-13;Pneumonia;Tratamento Clínico;3;4011.0;Dr(a). Sá;27
HOSP-02427;Maria Cardoso;208.419.673-69;1990-08-18;Feminino;2024-10-23;2024-11-03;Fratura;Observação;1;2406.94;Dr(a). Jesus;11
HOSP-02428;Carlos Eduardo Garcia;372.014.689-87;1925-03-31;Feminino;2024-05-08;2024-05-29;Infarto;Antibióticos;5;5782.97;Dr(a). Pastor;21
HOSP-02429;Raquel Santos;760.395.284-00;2006-04-22;Masculino;2025-01-13;2025-01-19;Apendicite;Antibióticos;8;5421.83;Dr(a). Abreu;6
HOSP-02430;Sara Novais;028.457.931-97;1998-06-30;Masculino;2024-04-14;2024-04-23;Fratura;Fisioterapia;10;6881.22;Dr(a). Castro;9
HOSP-02431;Dra. Clara Guerra;085.192.763-77;1930-03-13;Feminino;2024-12-19;2025-01-13;Covid-19;Tratamento Clínico;3;3647.99;Dr(a). Brito;25
HOSP-02432;Sr. Gael Nogueira;654.019.827-20;1994-03-08;Masculino;2024-07-20;2024-08-02;Pneumonia;Cirurgia Cardíaca;7;5426.52;Dr(a). da Mota;13
HOSP-02433;Gustavo Henrique Vargas;301.429.867-04;2004-02-03;Feminino;2024-02-23;2024-03-13;Diabetes Descompensada;Cirurgia;188;5353.27;Dr(a). Santos;19
HOSP-02434;Emanuel Aparecida;210.497.538-79;1991-11-30;Feminino;2024-11-20;2024-12-15;Covid-19;Antibióticos;8;115339.38;Dr(a). Pinto;25
HOSP-02435;Joaquim Martins;524.873.091-05;2015-01-16;Feminino;2024-02-26;2024-03-09;Pneumonia;Tratamento Clínico;8;6893.59;Dr(a). Montenegro;120
HOSP-02436;Sra. Hellena Sales;293.147.805-97;2006-02-13;Feminino;2024-06-27;2024-07-27;Diabetes Descompensada;Cirurgia Cardíaca;4;4277.53;Dr(a). da Mota;30
HOSP-02437;Ravy Barros;167.250.439-25;2018-05-18;Masculino;2024-07-29;2024-08-10;Pneumonia;Observação;8;6653.72;Dr(a). das Neves;12
HOSP-02438;Vitor Hugo da Costa;270.816.534-80;1999-11-18;Masculino;2024-03-21;2024-04-06;Fratura;Cirurgia Cardíaca;9;7495.11;Dr(a). Brito;16
HOSP-02439;Maria Fernanda Aparecida;397.056.182-59;2013-05-29;Masculino;2024-05-23;2024-05-29;Infarto;Fisioterapia;6;121573.98;Dr(a). Sá;6
HOSP-02440;Elisa da Cunha;471.683.259-73;1934-05-27;Masculino;2024-11-18;2024-12-16;Infarto;Cirurgia Cardíaca;9;5531.78;Dr(a). Peixoto;28
HOSP-02441;Otávio Farias;574.921.380-32;1983-08-06;Masculino;2025-01-26;2025-02-20;Infarto;Cirurgia;6;4631.98;Dr(a). Mendes;25
HOSP-02442;Dr. Alexandre Leão;169.083.752-77;1924-04-03;Feminino;2024-11-09;2024-11-19;Pneumonia;Fisioterapia;8;6501.61;Dr(a). Borges;10
HOSP-02443;Lívia Nunes;;1981-03-14;Feminino;2024-06-30;2024-07-25;Infarto;;5;5598.64;Dr(a). Castro;25
HOSP-02444;Lucas Cassiano;517.836.902-59;1975-12-10;Masculino;2024-10-30;2024-11-26;Trauma Crânio-Encefálico;;7;4931.02;Dr(a). da Luz;27
HOSP-02445;Luiz Henrique da Luz;548.132.067-35;1997-10-03;Feminino;2024-04-12;2024-05-07;Pneumonia;Cirurgia;4;4631.31;Dr(a). da Paz;25
HOSP-02446;Oliver Rodrigues;286.143.057-53;1997-07-17;Masculino;2024-11-10;2024-11-27;Hipertensão;Cirurgia Cardíaca;8;5928.18;Dr(a). Correia;17
HOSP-02447;Hadassa Rodrigues;657.248.390-83;1998-07-05;Masculino;2024-06-11;2024-06-21;Trauma Crânio-Encefálico;Cirurgia;5;4969.02;Dr(a). Pimenta;10
HOSP-02448;Ágatha Duarte;968.543.710-66;1958-01-26;Masculino;2024-11-09;2024-11-17;Apendicite;Antibióticos;4;3636.69;Dr(a). Aparecida;8
HOSP-02449;Clarice Silva;096.754.182-49;2011-09-08;Masculino;2024-09-10;2024-09-21;Infarto;Observação;4;5202.24;Dr(a). Farias;11
HOSP-02450;Thales Pimenta;015.268.973-77;1994-10-08;Feminino;2024-10-13;2024-11-11;Trauma Crânio-Encefálico;Tratamento Clínico;;5401.69;Dr(a). Brito;29
HOSP-02451;Dr. Ian Azevedo;807.159.436-93;1926-08-19;Masculino;;2025-01-27;Pneumonia;Observação;5;4806.21;Dr(a). da Cruz;16
HOSP-02452;Allana Souza;319.624.587-09;1975-03-11;Feminino;2024-12-14;2025-01-01;Infarto;;10;7802.55;Dr(a). Moreira;18
HOSP-02453;Arthur Vieira;237.610.489-04;1936-12-09;Masculino;2024-12-26;2025-01-02;Fratura;Observação;4;5162.09;Dr(a). Teixeira;7
HOSP-02454;Melina Cirino;741.580.329-97;1993-06-06;Feminino;2024-03-27;2024-04-04;;Fisioterapia;8;4953.46;Dr(a). Marques;8
;Luiz Miguel Abreu;651.984.237-00;1985-10-17;Feminino;2024-11-08;2024-11-17;Fratura;;10;6617.97;;9
HOSP-02456;Ana Costa;078.694.153-75;2016-11-14;Feminino;2024-11-21;2024-11-29;Fratura;Cirurgia;8;5044.85;Dr(a). Cunha;8
HOSP-02457;Bárbara Silva;250.796.481-20;1934-06-01;Masculino;2024-10-14;2024-10-25;Covid-19;Antibióticos;5;5201.45;Dr(a). Montenegro;11
HOSP-02458;Ana Lívia Caldeira;061.538.742-07;1979-05-01;Masculino;2024-03-08;2024-03-23;Hipertensão;Cirurgia Cardíaca;6;5989.31;Dr(a). Silveira;15
HOSP-02459;Catarina Lima;402.689.531-98;1962-12-31;Masculino;2024-10-24;2024-11-04;Infarto;Cirurgia;10;5654.9;Dr(a). Cassiano;11
HOSP-02460;Vitória Andrade;734.610.958-93;2023-10-27;Feminino;2024-12-16;2025-01-02;Trauma Crânio-Encefálico;Fisioterapia;4;4176.82;Dr(a). da Cunha;17
HOSP-02461;Calebe Martins;530.924.716-52;1948-12-29;Masculino;2024-11-24;2024-11-28;Pneumonia;Antibióticos;1;2867.88;Dr(a). Carvalho;4
HOSP-02462;Hellena Pinto;743.295.186-19;2001-10-11;Feminino;2024-09-08;2024-09-27;Trauma Crânio-Encefálico;Cirurgia;8;5826.16;Dr(a). Vasconcelos;19
HOSP-02463;;165.893.720-12;;Masculino;2024-12-25;2025-01-21;Diabetes Descompensada;Cirurgia Cardíaca;6;5065.18;Dr(a). da Costa;27
HOSP-02464;Lavínia Teixeira;423.807.591-97;2004-01-19;Feminino;2024-10-24;2024-11-19;Trauma Crânio-Encefálico;Tratamento Clínico;8;5388.38;Dr(a). Sales;26
HOSP-02465;Eloá Carvalho;;1943-04-02;Feminino;2024-07-16;2024-07-20;Infarto;Observação;3;4659.45;Dr(a). Ferreira;4
HOSP-02466;Emanuel Peixoto;032.698.147-04;1992-06-15;Feminino;2024-10-24;2024-11-20;Infarto;Cirurgia;2;2673.74;Dr(a). Sousa;27
HOSP-02467;Gabriela Câmara;836.049.175-57;2014-07-25;Masculino;2024-10-15;2024-11-11;Infarto;Fisioterapia;4;4045.2;Dr(a). Leão;27
HOSP-02468;Dr. Rael Vasconcelos;374.801.659-00;2014-05-22;Feminino;2024-03-03;2024-03-21;Fratura;Observação;5;4088.67;Dr(a). Rezende;18
HOSP-02469;Léo da Paz;359.061.874-48;1953-08-06;;2024-06-12;2024-06-15;Hipertensão;Fisioterapia;7;5943.73;Dr(a). Costa;3
HOSP-02470;Davi Lucas da Luz;932.658.401-15;1986-11-07;Feminino;2024-09-29;2024-10-29;Hipertensão;Fisioterapia;10;5749.24;Dr(a). Aparecida;30
HOSP-02471;Isabela Barros;638.924.015-51;1950-07-31;Feminino;2024-04-25;2024-05-09;Trauma Crânio-Encefálico;Fisioterapia;3;4437.4;Dr(a). Andrade;14
HOSP-02472;Cauã Rocha;452.670.983-29;1941-08-15;Masculino;2024-10-18;2024-10-19;Pneumonia;Fisioterapia;10;8132.59;Dr(a). Almeida;1
HOSP-02473;Ana Dias;306.258.471-80;1993-11-24;Feminino;2024-02-19;2024-02-25;Infarto;Tratamento Clínico;5;4755.3;Dr(a). Guerra;6
HOSP-02474;Alice Freitas;965.827.143-09;1938-01-16;Feminino;2024-02-12;2024-02-13;Trauma Crânio-Encefálico;Antibióticos;3;4659.96;Dr(a). da Luz;1
HOSP-02475;Manuella Moreira;582.714.069-49;2024-02-06;Masculino;2024-12-29;2025-01-12;Trauma Crânio-Encefálico;Cirurgia Cardíaca;1;;Dr(a). Farias;14
HOSP-02476;Henry Correia;089.746.132-04;1982-07-17;Masculino;2024-06-28;2024-07-14;Hipertensão;Tratamento Clínico;8;6665.1;Dr(a). Garcia;16
;João Felipe Vasconcelos;905.234.687-92;1991-10-24;Feminino;2024-09-11;2024-10-05;Trauma Crânio-Encefálico;Cirurgia;8;6139.5;Dr(a). Moreira;24
HOSP-02478;Felipe Carvalho;350.891.274-41;1965-01-15;Masculino;2024-08-13;2024-08-25;Covid-19;Fisioterapia;5;4372.37;Dr(a). Cavalcante;12
HOSP-02479;Ana Luiza Fernandes;709.254.386-00;1944-11-11;Feminino;2024-05-31;2024-06-08;Infarto;Fisioterapia;3;3996.89;Dr(a). Nunes;8
HOSP-02480;Enzo Pires;851.730.462-44;1944-02-05;Feminino;2024-12-07;2025-01-03;Fratura;Antibióticos;2;55838.42;;27
HOSP-02481;Oliver Sales;489.367.502-83;;Masculino;2024-10-03;2024-10-08;Fratura;Tratamento Clínico;6;4968.02;Dr(a). Nascimento;5
HOSP-02482;Marina Peixoto;724.309.581-04;1975-01-15;Feminino;2024-09-15;2024-10-01;Covid-19;Cirurgia;9;5688.05;Dr(a). Gomes;16
HOSP-02483;Vinícius Melo;381.256.790-30;1937-11-24;Feminino;2024-07-22;2024-08-04;Diabetes Descompensada;Observação;3;4060.34;Dr(a). Moraes;65
HOSP-02484;Maria Flor Moraes;830.965.247-00;1925-03-25;Masculino;2024-09-14;2024-10-02;Diabetes Descompensada;Cirurgia;200;6069.77;Dr(a). Camargo;18
HOSP-02485;Ana Carolina Nunes;652.479.830-92;1950-01-09;Masculino;2024-12-25;2025-01-22;Hipertensão;Observação;4;3959.48;Dr(a). Nunes;28
HOSP-02486;Jade Monteiro;405.321.967-16;1956-11-22;Feminino;2024-04-12;2024-05-11;Diabetes Descompensada;Observação;2;3643.4;Dr(a). Nascimento;29
HOSP-02487;Rodrigo Guerra;345.906.187-10;1948-12-30;Masculino;2024-10-09;2024-10-13;Trauma Crânio-Encefálico;Antibióticos;6;5922.04;Dr(a). Gomes;4
HOSP-02488;Stephany da Mota;210.394.785-14;1977-05-25;Feminino;2024-07-02;2024-07-22;Fratura;Fisioterapia;3;4551.4;Dr(a). Rios;20
HOSP-02489;Juliana Albuquerque;750.213.964-80;2025-01-07;Masculino;2024-03-14;2024-04-11;Hipertensão;Tratamento Clínico;6;5813.25;Dr(a). Fonseca;28
HOSP-02490;Ana Julia Moura;;2012-02-20;Feminino;2024-04-06;2024-04-22;Diabetes Descompensada;Observação;9;7365.55;Dr(a). Santos;16
HOSP-02491;Maya Cardoso;264.798.301-13;1978-06-06;Feminino;2024-11-05;2024-12-02;Pneumonia;Tratamento Clínico;1;2766.89;Dr(a). Vargas;27
HOSP-02492;Luiza Ribeiro;795.320.486-00;1976-08-02;Feminino;2024-12-23;2025-01-01;Apendicite;Antibióticos;1;2188.59;Dr(a). da Cruz;9
HOSP-02493;Luiz Felipe Barros;846.157.903-84;1930-11-15;Feminino;2024-03-29;2024-04-01;Hipertensão;Tratamento Clínico;5;4905.66;Dr(a). Almeida;3
HOSP-02494;José Miguel Campos;927.613.840-40;1931-01-21;Masculino;2024-09-16;2024-09-18;Infarto;Observação;2;3083.74;Dr(a). Guerra;2
HOSP-02495;Dr. João Guilherme Garcia;410.572.369-34;1976-10-20;Masculino;2024-08-19;2024-08-24;Infarto;Tratamento Clínico;4;45510.82;Dr(a). Souza;5
HOSP-02496;Sra. Manuela Borges;207.486.513-90;1974-12-11;Feminino;2024-05-12;2024-05-13;Diabetes Descompensada;Fisioterapia;4;4322.57;Dr(a). da Cruz;10
HOSP-02497;Bruna da Cruz;341.689.572-09;1976-05-13;;2024-06-01;2024-06-28;Fratura;Cirurgia Cardíaca;1;33751.83;Dr(a). Barbosa;27
HOSP-02498;Henry da Costa;380.291.647-69;1984-02-01;Masculino;2024-10-30;2024-11-08;Apendicite;Antibióticos;3;3629.66;Dr(a). Pires;9
HOSP-02499;Sr. Ian Moreira;469.271.583-91;1977-12-06;;2024-04-25;2024-04-30;Apendicite;Antibióticos;9;7014.72;Dr(a). Pires;5
HOSP-02500;Samuel Viana;521.689.047-58;1927-07-25;Feminino;2024-03-08;2024-03-19;Pneumonia;Cirurgia Cardíaca;5;5707.38;Dr(a). da Cruz;11
HOSP-02501;Eduardo Brito;235.170.894-60;1959-10-17;Masculino;2024-05-11;2024-05-12;Trauma Crânio-Encefálico;Cirurgia Cardíaca;3;4679.95;Dr(a). Pimenta;1
HOSP-02502;Stella Câmara;642.937.180-87;1956-04-22;Masculino;2024-12-26;2025-01-19;Hipertensão;Tratamento Clínico;2;2746.96;Dr(a). Pinto;
HOSP-02503;Bianca Sá;431.569.208-51;2023-05-10;Masculino;2024-02-20;2024-03-04;Covid-19;Antibióticos;8;5156.32;Dr(a). Melo;13
HOSP-02504;Ana Luiza Aragão;537.164.029-07;2000-07-26;Masculino;2024-03-30;2024-04-10;Infarto;Cirurgia Cardíaca;7;5219.05;Dr(a). Nunes;11
HOSP-02505;Davi Caldeira;710.392.864-96;1957-03-25;Feminino;2024-02-09;2024-02-14;Fratura;Observação;9;7536.47;Dr(a). Rodrigues;5
HOSP-02506;Danilo Dias;148.067.523-71;1989-07-06;Feminino;2024-11-07;2024-11-22;Hipertensão;Cirurgia Cardíaca;3;4506.25;Dr(a). Lopes;15
HOSP-02507;Igor Barbosa;160.948.257-30;1978-08-20;Masculino;2024-10-08;2024-10-20;Hipertensão;Cirurgia Cardíaca;7;6079.72;;12
HOSP-02508;Milena Moreira;345.017.862-80;1970-12-18;Masculino;2024-10-19;2024-10-23;Trauma Crânio-Encefálico;Cirurgia Cardíaca;7;6156.07;Dr(a). Ferreira;32
HOSP-02509;Luísa Silva;649.817.035-20;1928-10-25;Masculino;2024-04-19;2024-05-11;Covid-19;Cirurgia Cardíaca;8;64306.71;Dr(a). Casa Grande;22
HOSP-02510;Helena Lima;491.567.380-48;1951-08-04;Masculino;2024-09-13;2024-10-13;Apendicite;Observação;9;6708.47;Dr(a). Vieira;30
HOSP-02511;Vitor Hugo Teixeira;316.584.097-01;1970-04-12;Feminino;2024-11-24;2024-11-25;Apendicite;Cirurgia;4;5260.17;Dr(a). Lima;1
HOSP-02512;Alexia Sampaio;207.948.613-69;1987-11-25;Masculino;2024-02-24;2024-03-12;Pneumonia;Observação;9;6385.32;Dr(a). Campos;17
HOSP-02513;Allana Martins;604.238.571-26;1953-01-13;Masculino;2024-03-17;2024-03-23;Trauma Crânio-Encefálico;Fisioterapia;5;4044.61;Dr(a). Farias;6
HOSP-02514;Esther Cavalcanti;136.874.502-44;1983-03-17;Feminino;2024-09-17;2024-10-09;Diabetes Descompensada;Fisioterapia;6;5046.81;;22
HOSP-02515;Dr. Erick Fernandes;739.482.560-47;2014-12-26;Masculino;2024-05-08;2024-05-16;Diabetes Descompensada;Cirurgia Cardíaca;1;2535.32;Dr(a). Fonseca;8
HOSP-02516;Luiz Fernando Sales;841.207.536-62;2023-08-02;Masculino;2024-07-07;2024-07-13;Diabetes Descompensada;Fisioterapia;4;5083.69;Dr(a). Monteiro;6
HOSP-02517;Sra. Julia Campos;684.013.957-39;2003-04-09;Masculino;2024-07-31;2024-08-11;Fratura;Tratamento Clínico;1;2964.54;Dr(a). Brito;11
HOSP-02518;Vicente Andrade;325.769.180-77;1989-07-19;Masculino;2024-09-04;2024-09-14;Infarto;Observação;2;3239.19;Dr(a). Aragão;10
HOSP-02519;Sr. Leandro da Mota;892.046.153-89;1962-05-16;Masculino;2024-10-05;2024-10-27;Apendicite;Cirurgia Cardíaca;1;2026.18;Dr(a). Castro;22
HOSP-02520;Sr. Marcos Vinicius Santos;218.436.507-62;2015-06-07;Feminino;2024-08-09;2024-08-19;Hipertensão;Cirurgia Cardíaca;5;5095.08;Dr(a). Garcia;10
HOSP-02521;Dra. Emanuelly Brito;348.071.562-17;1948-12-04;Feminino;2025-01-12;2025-01-14;Infarto;Tratamento Clínico;5;4329.37;Dr(a). Almeida;2
HOSP-02522;Dra. Ester Brito;810.493.265-98;1982-12-27;Masculino;2025-01-18;2025-02-08;Trauma Crânio-Encefálico;Antibióticos;4;4307.29;Dr(a). Cavalcante;21
HOSP-02523;Davi Costela;397.145.280-97;1938-01-28;Feminino;2024-08-28;2024-09-22;Covid-19;Cirurgia Cardíaca;3;4263.19;Dr(a). Rocha;25
HOSP-02524;Sra. Maria Júlia Albuquerque;608.421.735-44;1986-06-25;Feminino;2024-12-24;2025-01-16;Trauma Crânio-Encefálico;Cirurgia;3;3267.32;Dr(a). Melo;23
HOSP-02525;Olívia Camargo;847.032.156-08;1991-10-17;Feminino;2024-03-19;2024-04-04;Pneumonia;Observação;10;6973.6;Dr(a). Silva;16
HOSP-02526;Nina Silva;832.754.061-08;1938-09-30;Masculino;2024-04-04;2024-04-27;Covid-19;Fisioterapia;8;6625.6;;23
HOSP-02527;Bella Macedo;314.786.952-00;1927-09-12;Masculino;2024-12-04;2024-12-11;Infarto;Cirurgia;1;2394.26;Dr(a). Peixoto;84
HOSP-02528;João Vitor Rios;796.831.425-91;1926-05-16;Masculino;2024-12-05;2024-12-31;Fratura;Cirurgia Cardíaca;1;2055.51;Dr(a). Dias;26
HOSP-02529;Lucca da Rocha;671.598.043-84;1993-07-26;Masculino;2024-03-30;2024-04-02;Apendicite;Antibióticos;5;5666.98;Dr(a). Sampaio;3
HOSP-02530;Isabela Pacheco;198.672.435-28;1973-05-14;Masculino;2024-07-09;2024-08-06;Diabetes Descompensada;Cirurgia Cardíaca;4;4204.06;Dr(a). Moura;28
HOSP-02531;Clarice Caldeira;240.518.637-35;1963-04-29;Masculino;2025-01-15;2025-02-14;Diabetes Descompensada;Fisioterapia;10;7594.07;Dr(a). Sampaio;30
HOSP-02532;Théo Ramos;465.830.712-07;1995-10-16;Feminino;2024-12-23;2025-01-16;Trauma Crânio-Encefálico;Antibióticos;6;4480.68;Dr(a). Pinto;24
HOSP-02533;Dr. Joaquim Costela;679.850.124-94;;Masculino;2024-06-17;2024-06-19;Infarto;Observação;6;6384.17;Dr(a). Barros;2
HOSP-02534;Ana Liz Oliveira;620.874.591-85;2011-10-23;Feminino;2024-08-31;2024-09-11;Pneumonia;Cirurgia;9;6166.93;Dr(a). Lopes;11
HOSP-02535;Luiz Otávio Novaes;506.328.971-12;1938-05-10;Masculino;2024-08-17;2024-09-07;Diabetes Descompensada;Fisioterapia;1;2700.43;Dr(a). Duarte;21
HOSP-02536;Dra. Esther Abreu;679.214.380-40;1956-12-13;Masculino;2024-08-05;2024-08-21;Diabetes Descompensada;Observação;;6289.67;Dr(a). Andrade;16
HOSP-02537;Olivia Casa Grande;324.860.591-05;2021-09-27;Feminino;2024-04-08;2024-04-27;Diabetes Descompensada;Fisioterapia;5;5042.28;Dr(a). Casa Grande;19
HOSP-02538;Stephany Alves;051.639.782-68;1983-08-22;Masculino;2024-07-08;2024-07-25;Hipertensão;Cirurgia Cardíaca;4;4408.9;Dr(a). Aragão;17
HOSP-02539;Matteo Rezende;368.940.517-39;1940-04-05;Feminino;2024-06-21;;Apendicite;Fisioterapia;3;3987.14;Dr(a). Araújo;3
HOSP-02540;Helena Cavalcanti;437.068.159-66;1991-04-09;Masculino;2024-05-28;2024-06-04;Trauma Crânio-Encefálico;Antibióticos;3;4404.0;Dr(a). Sousa;7
HOSP-02541;;148.592.307-79;2018-11-01;Masculino;2024-08-06;2024-09-01;;Tratamento Clínico;2;3010.25;Dr(a). Camargo;26
HOSP-02542;Guilherme Caldeira;596.204.731-16;1929-05-14;Feminino;2024-06-01;2024-06-16;Hipertensão;Antibióticos;2;2699.46;Dr(a). Araújo;15
HOSP-02543;Eloah Correia;937.520.648-38;1954-01-13;Masculino;2024-08-07;2024-08-23;Hipertensão;;3;4589.32;Dr(a). da Mota;16
HOSP-02544;Isabela da Luz;872.560.931-95;1974-01-03;Feminino;2025-01-17;2025-02-02;Pneumonia;Cirurgia Cardíaca;6;5486.35;Dr(a). Freitas;
HOSP-02545;Oliver Sampaio;916.247.583-55;1981-01-14;Feminino;2025-01-14;2025-02-06;Apendicite;Tratamento Clínico;7;4891.55;Dr(a). Mendes;23
HOSP-02546;Dra. Valentina Brito;806.453.271-07;1959-06-03;Masculino;2024-11-13;2024-11-16;Hipertensão;Fisioterapia;6;5436.19;Dr(a). Mendes;3
HOSP-02547;Clara da Costa;230.685.417-35;1945-03-01;Feminino;2024-11-11;2024-11-24;Pneumonia;Cirurgia Cardíaca;4;4289.35;Dr(a). Fogaça;13
HOSP-02548;Lucca Machado;290.764.813-69;1959-02-06;Masculino;2024-03-06;2024-04-05;Infarto;Antibióticos;4;4759.53;Dr(a). da Mota;30
HOSP-02549;Fernanda Albuquerque;708.249.365-74;1930-08-09;Masculino;2024-07-19;2024-07-22;Apendicite;Observação;6;6257.79;Dr(a). Costela;3
HOSP-02550;Benjamin Castro;639.781.245-64;1961-10-09;Feminino;2024-10-23;2024-10-29;Pneumonia;Cirurgia Cardíaca;3;3729.79;Dr(a). Alves;6
HOSP-02551;Dra. Manuela Mendes;235.790.486-00;1950-06-22;Feminino;2024-07-11;2024-08-06;Pneumonia;Antibióticos;3;4554.94;Dr(a). Abreu;26
;Marcos Vinicius Viana;693.415.802-42;;Masculino;2024-09-21;2024-10-19;Pneumonia;Cirurgia Cardíaca;6;5993.6;Dr(a). Almeida;28
HOSP-02553;Giovanna Cardoso;190.862.453-15;1933-06-12;Masculino;2024-12-30;2025-01-19;Apendicite;Cirurgia Cardíaca;8;6573.22;Dr(a). Nascimento;20
HOSP-02554;Anthony Rocha;319.486.207-31;1954-02-17;Masculino;2024-02-22;2024-03-01;Hipertensão;Cirurgia Cardíaca;6;5469.31;Dr(a). Ribeiro;8
HOSP-02555;Antonella da Rosa;641.720.895-85;1966-04-18;Feminino;;2024-05-17;Trauma Crânio-Encefálico;Cirurgia Cardíaca;7;5514.83;Dr(a). da Mata;12
HOSP-02556;Luan da Mota;297.150.683-59;2009-06-12;Feminino;2024-08-31;2024-09-27;Infarto;Observação;5;5180.31;Dr(a). Pereira;27
HOSP-02557;Fernando Novaes;895.103.762-21;2002-09-06;Masculino;2024-06-01;;Infarto;Fisioterapia;2;3186.43;Dr(a). Vasconcelos;24
HOSP-02558;Kevin Campos;395.601.274-70;1993-10-18;Feminino;2024-05-17;2024-06-09;Hipertensão;Tratamento Clínico;7;75495.05;Dr(a). Gonçalves;
HOSP-02559;Heloisa Carvalho;468.507.319-39;1988-05-17;Masculino;2024-12-04;2024-12-12;Infarto;Observação;5;4600.98;Dr(a). Peixoto;8
HOSP-02560;Julia Mendonça;987.134.052-41;1955-10-07;Masculino;2024-08-25;2024-09-13;Infarto;Observação;7;5180.6;Dr(a). Monteiro;19
HOSP-02561;Théo Albuquerque;284.165.793-00;2009-04-08;Feminino;2024-05-24;2024-06-19;Hipertensão;Tratamento Clínico;10;6420.63;Dr(a). Azevedo;26
HOSP-02562;Gustavo Henrique Sales;058.216.397-86;2007-04-11;Feminino;2024-10-03;2024-10-09;Apendicite;Observação;9;5929.2;Dr(a). Cirino;6
HOSP-02563;Bernardo Macedo;186.925.074-58;1932-03-20;Masculino;2024-11-30;2024-12-09;Covid-19;Tratamento Clínico;10;5521.45;Dr(a). Casa Grande;9
HOSP-02564;Raquel Silva;436.081.795-93;2014-07-24;Masculino;2024-07-06;2024-07-14;Covid-19;Cirurgia Cardíaca;7;6779.55;Dr(a). Carvalho;8
HOSP-02565;Vinicius Fernandes;913.460.728-50;1966-09-06;Feminino;2024-02-06;2024-02-26;Infarto;Observação;4;5103.51;Dr(a). Monteiro;20
HOSP-02566;Dr. Lucca Aragão;325.987.064-47;2019-01-18;Masculino;2025-01-11;2025-01-17;Apendicite;Tratamento Clínico;7;6846.82;Dr(a). Abreu;6
HOSP-02567;Lunna Teixeira;214.957.836-00;1963-08-04;Masculino;2024-04-26;2024-05-01;Hipertensão;Tratamento Clínico;4;3910.3;Dr(a). Rodrigues;5
HOSP-02568;Nicole Nogueira;436.859.710-93;2004-05-13;Masculino;2024-07-14;2024-07-24;Diabetes Descompensada;Fisioterapia;10;7353.02;Dr(a). Macedo;10
HOSP-02569;Maria Julia Moura;218.549.067-20;2007-10-19;Masculino;2024-02-04;2024-03-04;Pneumonia;Cirurgia;6;6061.52;Dr(a). Peixoto;29
HOSP-02570;Maria Luísa da Rosa;912.834.706-40;1924-05-20;Feminino;2024-04-22;2024-05-08;Fratura;Tratamento Clínico;8;6509.46;Dr(a). da Conceição;16
HOSP-02571;Srta. Maitê Lopes;639.854.072-74;1951-10-02;Feminino;2024-04-04;2024-04-20;Fratura;Cirurgia;9;66154.61;Dr(a). Rios;
HOSP-02572;Ana Sophia Correia;592.483.170-14;1956-08-02;Masculino;2024-03-07;2024-03-29;Fratura;Cirurgia;2;2889.67;Dr(a). Correia;22
HOSP-02573;Lívia Santos;927.063.854-56;1946-04-18;Masculino;2024-03-08;2024-03-23;Trauma Crânio-Encefálico;Antibióticos;8;6898.49;Dr(a). Garcia;15
HOSP-02574;Murilo Cardoso;710.834.259-60;1950-09-02;Masculino;2025-01-20;2025-02-12;Fratura;Antibióticos;3;3777.24;Dr(a). Ramos;23
HOSP-02575;Sra. Ana Sophia Rios;913.467.502-70;1927-11-09;;2024-03-06;2024-03-25;Hipertensão;Observação;1;2214.14;Dr(a). Siqueira;133
HOSP-02576;;301.896.457-84;1940-03-09;Masculino;2024-12-22;2024-12-23;Fratura;Antibióticos;2;2871.71;Dr(a). Aparecida;1
HOSP-02577;Francisco Ramos;789.135.204-60;2021-09-18;Feminino;2024-03-08;2024-03-11;Hipertensão;Tratamento Clínico;2;3614.75;Dr(a). Cavalcanti;3
